ASBID,CATEGORY,PROPERTY,OBJECT,DATATYPE
4B0W1X03,Baustoff,ID_NR,B115    0,
4B0W1X03,Baustoff,KONSISTENZ,0,
4B0W1X03,Baustoff,KORNGROES,320175000000000,
4B0W1X03,Baustoff,ZUG_FSTG_L,0,
4B0W1X03,Baustoff,ZUG_FSTG_Q,0,
4B0W1X03,Baustoff,ZUG_K_DH_L,0,
4B0W1X03,Baustoff,ZUG_K_DH_Q,0,
4B0W1X03,Baustoff,FL_MASSE,0,
4B0W1X03,Baustoff,GEOTX_R_KL,0,
4B0W1X03,Baustoff,WASS_DRCHL,0.0,
4B0W1X03,Baustoff,WASS_ABLT,0.0,
4B0W1X03,Baustoff,STMP_DKRFT,0,
4B0W1X03,Baustoff,OEFF_WEIT,0,double
4B0W1X03,Baustoff,ROHSTOFF,0,
4B0W1X03,Baustoff,D_SCHL_VRH,0,
4B0W1X03,Baustoff,DICKE_GWB,0,
4B0W1X03,Baustoff,SCHTZ_WRKS,0,
4B0W1X00,Baustoff,BAUTEILNR,130011151000000,
4B0W1X00,Baustoff,HBST,320011300000000,
4B0W1X00,Baustoff,IS_HBST_UB,1,
4B0W1X00,Baustoff,FESTIGKEIT,320051700000000,
4B0W1X00,Baustoff,STAHLGUTE,0,
4B0W1X00,Baustoff,HOLZGUTE,0,
4B0W1X00,Baustoff,VERBIND_M,0,
4B0W1X00,Baustoff,ZEMENT,320022100000000,
4B0W1X00,Baustoff,ZEMENTGEHL,350,
4B0W1X00,Baustoff,ZUSCHLAG,Sand/Kies 0-32***,
4B0W1X00,Baustoff,BETONZUS,VZ (Tricosal)***,
4B0W1X00,Baustoff,OBERFL,320061000000000,
4B0W1X00,Baustoff,L_FIRMA,"Transport- und Frischbeton, Werk Aachen",
4B0W1X00,Baustoff,BETONSTAHL,320072320000000,
4B0W1X00,Baustoff,FERTIGT,320082000000000,
4B0W1X00,Baustoff,BWNR,B115,
4B0W1X00,Baustoff,TEIL_BWNR,0,
4B0W1X00,Baustoff,BAUST_NR,1,
4B0W1X00,Baustoff,BEARB_DAT,2018-01-31 09:14:19.000,dateTime
4B0W1X00,Baustoff,BEARBEITER,Holzbach,text
4B0W1X00,Baustoff,IDENT,4B0W1X00,
4B0W1X00,Baustoff,ID_KONST,0,
4B0W1X00,Baustoff,REF_BAUST,4B0W1XA0,
4B0W1X00,Baustoff,AMT,533,text
4B0W1X00,Baustoff,REF_BRUCKE,4B0W1X9V,
4B0W1X00,Baustoff,ID_NR,B115    0,
4B0W1X00,Baustoff,KONSISTENZ,0,
4B0W1X00,Baustoff,KORNGROES,320175000000000,
4B0W1X00,Baustoff,ZUG_FSTG_L,0,
4B0W1X00,Baustoff,ZUG_FSTG_Q,0,
4B0W1X00,Baustoff,ZUG_K_DH_L,0,
4B0W1X00,Baustoff,ZUG_K_DH_Q,0,
4B0W1X00,Baustoff,FL_MASSE,0,
4B0W1X00,Baustoff,GEOTX_R_KL,0,
4B0W1X00,Baustoff,WASS_DRCHL,0.0,
4B0W1X00,Baustoff,WASS_ABLT,0.0,
4B0W1X00,Baustoff,STMP_DKRFT,0,
4B0W1X00,Baustoff,OEFF_WEIT,0,double
4B0W1X00,Baustoff,ROHSTOFF,0,
4B0W1X00,Baustoff,D_SCHL_VRH,0,
4B0W1X00,Baustoff,DICKE_GWB,0,
4B0W1X00,Baustoff,SCHTZ_WRKS,0,
4B0W1WVX,Ausstattungen,ART,240012230000000,
4B0W1WVX,Ausstattungen,ORT,Kappe außen***,text
4B0W1WVX,Ausstattungen,BWNR,B115,
4B0W1WVX,Ausstattungen,TEIL_BWNR,0,
4B0W1WVX,Ausstattungen,BAUTEILNR,130011151000000,
4B0W1WVX,Ausstattungen,AUSST_NR,1,
4B0W1WVX,Ausstattungen,BEARB_DAT,2018-01-31 08:13:25.999,dateTime
4B0W1WVX,Ausstattungen,BEARBEITER,Holzbach,text
4B0W1WVX,Ausstattungen,IDENT,4B0W1WVX,
4B0W1WVX,Ausstattungen,AMT,533,text
4B0W1WVX,Ausstattungen,LEIT_DURCH,0,
4B0W1WVX,Ausstattungen,REF_AUSSTA,4B0W1X9I,
4B0W1WVX,Ausstattungen,ID_NR,B115    0,
4B0W1WVY,Ausstattungen,ART,240011111000000,
4B0W1WVY,Ausstattungen,ORT,an der Innenseite der beiden äußeren Längsträger***,text
4B0W1WVY,Ausstattungen,BWNR,B115,
4B0W1WVY,Ausstattungen,TEIL_BWNR,0,
4B0W1WVY,Ausstattungen,BAUTEILNR,130011151000000,
4B0W1WVY,Ausstattungen,AUSST_NR,2,
4B0W1WVY,Ausstattungen,BEARB_DAT,2002-08-27 08:07:04.000,dateTime
4B0W1WVY,Ausstattungen,BEARBEITER,CODEKERK,text
4B0W1WVY,Ausstattungen,IDENT,4B0W1WVY,
4B0W1WVY,Ausstattungen,AMT,533,text
4B0W1WVY,Ausstattungen,LEIT_DURCH,200,
4B0W1WVY,Ausstattungen,REF_AUSSTA,4B0W1X9J,
4B0W1WVY,Ausstattungen,ID_NR,B115    0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,BWNR,B115,
4D0G3L5Y,StatischesSystemTragfaehigkeit,TEIL_BWNR,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,ID_NR,B115    0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,IDENT,4D0G3L5Y,
4D0G3L5Y,StatischesSystemTragfaehigkeit,AMT,533,text
4D0G3L5Y,StatischesSystemTragfaehigkeit,BEARB_DAT,2018-01-31 07:37:02.999,dateTime
4D0G3L5Y,StatischesSystemTragfaehigkeit,BEARBEITER,Holzbach,text
4D0G3L5Y,StatischesSystemTragfaehigkeit,SYS_L_ACHS,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,SYS_Q_ACHS,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,SOND_LAST,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,TRAGFAEHIG,140052211000000,
4D0G3L5Y,StatischesSystemTragfaehigkeit,BEMF_HAUPT,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,BEMF_NEBEN,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,BEM_LAST,0.0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,BAUTEILNR,130000000000000,
4D0G3L5Y,StatischesSystemTragfaehigkeit,TRAGNR,1,
4D0G3L5Y,StatischesSystemTragfaehigkeit,MG_TFEINST,1,
4D0G3L5Y,StatischesSystemTragfaehigkeit,SCHWER_SPE,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_L,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_U,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_S,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_G,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_A,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_M,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_P,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,KOM_MASS_W,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,TRAG_L_IDX,-,
4D0G3L5Y,StatischesSystemTragfaehigkeit,MIT_NRR,0,
4D0G3L5Y,StatischesSystemTragfaehigkeit,ZIEL_L_NIV,0,
4B0W1WY6,Schutzeinrichtungen,ART,230012111000000,
4B0W1WY6,Schutzeinrichtungen,ORT,beidseitig auf der Kappe***,text
4B0W1WY6,Schutzeinrichtungen,BAUJAHR,1978,year
4B0W1WY6,Schutzeinrichtungen,LAENGE,146.6,double
4B0W1WY6,Schutzeinrichtungen,HOEHE_FB,1.01,double
4B0W1WY6,Schutzeinrichtungen,BEMERKUNG,Länge glit für beide Seiten***,text
4B0W1WY6,Schutzeinrichtungen,BWNR,B115,
4B0W1WY6,Schutzeinrichtungen,TEIL_BWNR,0,
4B0W1WY6,Schutzeinrichtungen,BAUTEILNR,130011151000000,
4B0W1WY6,Schutzeinrichtungen,SCHUTZ_NR,1,
4B0W1WY6,Schutzeinrichtungen,BEARB_DAT,2018-01-31 08:09:41.999,dateTime
4B0W1WY6,Schutzeinrichtungen,BEARBEITER,Holzbach,text
4B0W1WY6,Schutzeinrichtungen,IDENT,4B0W1WY6,
4B0W1WY6,Schutzeinrichtungen,AMT,533,text
4B0W1WY6,Schutzeinrichtungen,REF_SCHUTZ,4B0W1X9L,
4B0W1WY6,Schutzeinrichtungen,ID_NR,B115    0,
4B0W1WY6,Schutzeinrichtungen,AUFHALTEST,0,
4B0W1WY6,Schutzeinrichtungen,ANPRALLHEF,0,
4B0W1WY6,Schutzeinrichtungen,WIRKBERKL,0,
4B0W1WY6,Schutzeinrichtungen,SYSTEM,0,
4B0W1WVO,BelagAbdichtung,ID_NR,B115    0,
4B0W1WVO,BelagAbdichtung,EINBAUORT,Zwischen den Kappen im Fahrbahnbereich***,text
4B0W1WVO,BelagAbdichtung,UNTERLAGE,210022000000000,
4B0W1WVO,BelagAbdichtung,VORB_UNTL,210037000000000,
4B0W1WVO,BelagAbdichtung,BEH_UNTERL,210044000000000,
4B0W1WVO,BelagAbdichtung,ABDICHT,210052511000000,
4B0W1WVO,BelagAbdichtung,DICHTUNG,210063000000000,
4B0W1WVO,BelagAbdichtung,DICKE_SCH,3.5,
4B0W1WVO,BelagAbdichtung,BAUJAHR,2013,year
4B0W1WVO,BelagAbdichtung,FLAECHE,882,
4B0W1WVO,BelagAbdichtung,HERSTELLER,VEDAG,
4B0W1WVO,BelagAbdichtung,FIRMA,"Bauunternehmug Tholen GmbH, 52511 Geilenkirchen",
4B0W1WVO,BelagAbdichtung,BWNR,B115,
4B0W1WVO,BelagAbdichtung,TEIL_BWNR,0,
4B0W1WVO,BelagAbdichtung,BAUTEILNR,130011151000000,
4B0W1WVO,BelagAbdichtung,ABDICHT_NR,1,
4B0W1WVO,BelagAbdichtung,BEARB_DAT,2018-01-31 08:56:54.999,dateTime
4B0W1WVO,BelagAbdichtung,BEARBEITER,Holzbach,text
4B0W1WVO,BelagAbdichtung,IDENT,4B0W1WVO,
4B0W1WVO,BelagAbdichtung,AMT,533,text
4B0W1WVP,BelagAbdichtung,ID_NR,B115    0,
4B0W1WVP,BelagAbdichtung,EINBAUORT,Im Kappenbereich***,text
4B0W1WVP,BelagAbdichtung,UNTERLAGE,210022000000000,
4B0W1WVP,BelagAbdichtung,VORB_UNTL,210038000000000,
4B0W1WVP,BelagAbdichtung,BEH_UNTERL,210041000000000,
4B0W1WVP,BelagAbdichtung,ABDICHT,210052512000000,
4B0W1WVP,BelagAbdichtung,DICHTUNG,210062000000000,
4B0W1WVP,BelagAbdichtung,DICKE_SCH,15.0,
4B0W1WVP,BelagAbdichtung,BAUJAHR,1978,year
4B0W1WVP,BelagAbdichtung,FLAECHE,192,
4B0W1WVP,BelagAbdichtung,FIRMA,"Fa. Erens, Düren",
4B0W1WVP,BelagAbdichtung,BEMERKUNG,beim Rückbau der Kappenverbreiterung 2012 wurde keine Abdichtung unter der Kappe vorgefunden ***,text
4B0W1WVP,BelagAbdichtung,BWNR,B115,
4B0W1WVP,BelagAbdichtung,TEIL_BWNR,0,
4B0W1WVP,BelagAbdichtung,BAUTEILNR,130011151000000,
4B0W1WVP,BelagAbdichtung,ABDICHT_NR,2,
4B0W1WVP,BelagAbdichtung,BEARB_DAT,2018-01-31 09:04:05.999,dateTime
4B0W1WVP,BelagAbdichtung,BEARBEITER,Holzbach,text
4B0W1WVP,BelagAbdichtung,IDENT,4B0W1WVP,
4B0W1WVP,BelagAbdichtung,AMT,533,text
4B0W1WWS,EntwurfBerechnung,ART,420011000000000,
4B0W1WWS,EntwurfBerechnung,AUFSTELLER,"Dr.-Ing. K.-H. Trapp, Aachen",
4B0W1WWS,EntwurfBerechnung,BEARBEITER,SWOLF,text
4B0W1WWS,EntwurfBerechnung,AUFST_JAHR,1976,year
4B0W1WWS,EntwurfBerechnung,BWNR,B115,
4B0W1WWS,EntwurfBerechnung,TEIL_BWNR,0,
4B0W1WWS,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0W1WWS,EntwurfBerechnung,ENTWURFSNR,1,
4B0W1WWS,EntwurfBerechnung,BEARB_DAT,2005-08-23 13:48:19.999,dateTime
4B0W1WWS,EntwurfBerechnung,ID_NR,B115    0,
4B0W1WWS,EntwurfBerechnung,IDENT,4B0W1WWS,
4B0W1WWS,EntwurfBerechnung,AMT,533,text
4B0W1WWT,EntwurfBerechnung,ART,420013000000000,
4B0W1WWT,EntwurfBerechnung,AUFSTELLER,Geologisches Landesamt NRW-Krefeld,
4B0W1WWT,EntwurfBerechnung,BEARBEITER,SWOLF,text
4B0W1WWT,EntwurfBerechnung,AUFST_JAHR,1974,year
4B0W1WWT,EntwurfBerechnung,BWNR,B115,
4B0W1WWT,EntwurfBerechnung,TEIL_BWNR,0,
4B0W1WWT,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0W1WWT,EntwurfBerechnung,ENTWURFSNR,2,
4B0W1WWT,EntwurfBerechnung,BEARB_DAT,2005-08-23 13:10:43.999,dateTime
4B0W1WWT,EntwurfBerechnung,ID_NR,B115    0,
4B0W1WWT,EntwurfBerechnung,IDENT,4B0W1WWT,
4B0W1WWT,EntwurfBerechnung,AMT,533,text
4B0W1WWU,EntwurfBerechnung,ART,420014000000000,
4B0W1WWU,EntwurfBerechnung,AUFSTELLER,"Ing.-GmbH Dr.-Ing. K.-H. Trapp, Aachen",
4B0W1WWU,EntwurfBerechnung,BEARBEITER,Holzbach,text
4B0W1WWU,EntwurfBerechnung,AUFST_JAHR,1977,year
4B0W1WWU,EntwurfBerechnung,BWNR,B115,
4B0W1WWU,EntwurfBerechnung,TEIL_BWNR,0,
4B0W1WWU,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0W1WWU,EntwurfBerechnung,ENTWURFSNR,3,
4B0W1WWU,EntwurfBerechnung,BEARB_DAT,2018-01-29 15:47:37.999,dateTime
4B0W1WWU,EntwurfBerechnung,ID_NR,B115    0,
4B0W1WWU,EntwurfBerechnung,IDENT,4B0W1WWU,
4B0W1WWU,EntwurfBerechnung,AMT,533,text
4B0W1WWV,EntwurfBerechnung,ART,420016000000000,
4B0W1WWV,EntwurfBerechnung,AUFSTELLER,"Dr.-Ing. G. Hollfeld, Aachen",
4B0W1WWV,EntwurfBerechnung,BEARBEITER,SWOLF,text
4B0W1WWV,EntwurfBerechnung,AUFST_JAHR,0,year
4B0W1WWV,EntwurfBerechnung,BWNR,B115,
4B0W1WWV,EntwurfBerechnung,TEIL_BWNR,0,
4B0W1WWV,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0W1WWV,EntwurfBerechnung,ENTWURFSNR,4,
4B0W1WWV,EntwurfBerechnung,BEARB_DAT,2005-08-23 13:12:12.999,dateTime
4B0W1WWV,EntwurfBerechnung,ID_NR,B115    0,
4B0W1WWV,EntwurfBerechnung,IDENT,4B0W1WWV,
4B0W1WWV,EntwurfBerechnung,AMT,533,text
4B0XSYL5,EntwurfBerechnung,ART,420013000000000,
4B0XSYL5,EntwurfBerechnung,AUFSTELLER,"Dr.-Ing. H. Dieler, Aachen",
4B0XSYL5,EntwurfBerechnung,BEARBEITER,Holzbach,text
4B0XSYL5,EntwurfBerechnung,AUFST_JAHR,1974,year
4B0XSYL5,EntwurfBerechnung,BEMERKUNG,für die TH Aachen***,text
4B0XSYL5,EntwurfBerechnung,BWNR,B115,
4B0XSYL5,EntwurfBerechnung,TEIL_BWNR,0,
4B0XSYL5,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0XSYL5,EntwurfBerechnung,ENTWURFSNR,2,
4B0XSYL5,EntwurfBerechnung,BEARB_DAT,2018-01-29 15:47:05.000,dateTime
4B0XSYL5,EntwurfBerechnung,ID_NR,B115    0,
4B0XSYL5,EntwurfBerechnung,IDENT,4B0XSYL5,
4B0XSYL5,EntwurfBerechnung,AMT,533,text
4B0XW23W,EntwurfBerechnung,ART,420012000000000,
4B0XW23W,EntwurfBerechnung,AUFSTELLER,Staatshochbauamt für die TH Aachen,
4B0XW23W,EntwurfBerechnung,BEARBEITER,Holzbach,text
4B0XW23W,EntwurfBerechnung,AUFST_JAHR,1984,year
4B0XW23W,EntwurfBerechnung,BWNR,B115,
4B0XW23W,EntwurfBerechnung,TEIL_BWNR,0,
4B0XW23W,EntwurfBerechnung,BAUTEILNR,130000000000000,
4B0XW23W,EntwurfBerechnung,ENTWURFSNR,5,
4B0XW23W,EntwurfBerechnung,BEARB_DAT,2018-01-29 15:55:17.999,dateTime
4B0XW23W,EntwurfBerechnung,ID_NR,B115    0,
4B0XW23W,EntwurfBerechnung,IDENT,4B0XW23W,
4B0XW23W,EntwurfBerechnung,AMT,533,text
J90LDXDV,,ART,370011000000000,
J90LDXDV,,PRUF_DATUM,2019-10-31,dateTime
J90LDXDV,,PRUF_ZYKL,72,
J90LDXDV,,ZUSTANDSN,2.7,
J90LDXDV,,BEMERKUNG, ,text
J90LDXDV,,BWNR,B115,
J90LDXDV,,TEIL_BWNR,0,
J90LDXDV,,ID_NR,B115    0,
J90LDXDV,,BEARBEITER,Prüfer: Ing.-Büro Raupach Brun,text
J90LDXDV,,BEARB_DAT,2019-11-08 14:44:50.999,dateTime
J90LDXDV,,PRUF_NR,0,
J90LDXDV,,IDENT,J90LDXDV,
J90LDXDV,,AMT,533,text
ZO101MQA,,ART,370011000000000,
ZO101MQA,,PRUF_DATUM,2013-09-10,dateTime
ZO101MQA,,PRUF_ZYKL,72,
ZO101MQA,,ZUSTANDSN,2.4,
ZO101MQA,,BEMERKUNG, ,text
ZO101MQA,,BWNR,B115,
ZO101MQA,,TEIL_BWNR,0,
ZO101MQA,,ID_NR,B115    0,
ZO101MQA,,BEARBEITER,H. Dolfen / J. Schallenberg,text
ZO101MQA,,BEARB_DAT,2014-02-03 16:51:03.999,dateTime
ZO101MQA,,PRUF_NR,0,
ZO101MQA,,IDENT,ZO101MQA,
ZO101MQA,,AMT,533,text
4B0W1X4D,,ART,370012000000000,
4B0W1X4D,,PRUF_DATUM,2004-04-05,dateTime
4B0W1X4D,,PRUF_ZYKL,72,
4B0W1X4D,,ZUSTANDSN,2.3,
4B0W1X4D,,BWNR,B115,
4B0W1X4D,,TEIL_BWNR,0,
4B0W1X4D,,ID_NR,B115    0,
4B0W1X4D,,BEARBEITER,SWOLF,text
4B0W1X4D,,BEARB_DAT,2005-08-23 13:13:24.000,dateTime
4B0W1X4D,,PRUF_NR,3,
4B0W1X4D,,IDENT,4B0W1X4D,
4B0W1X4D,,AMT,533,text
4B0W1X4B,,ART,370012000000000,
4B0W1X4B,,PRUF_DATUM,2010-12-13,dateTime
4B0W1X4B,,PRUF_ZYKL,72,
4B0W1X4B,,ZUSTANDSN,2.7,
4B0W1X4B,,BEMERKUNG, ,text
4B0W1X4B,,BWNR,B115,
4B0W1X4B,,TEIL_BWNR,0,
4B0W1X4B,,ID_NR,B115    0,
4B0W1X4B,,BEARBEITER,Prüfer: Markus Kliems,text
4B0W1X4B,,BEARB_DAT,2011-01-06 14:56:32.999,dateTime
4B0W1X4B,,PRUF_NR,0,
4B0W1X4B,,IDENT,4B0W1X4B,
4B0W1X4B,,AMT,533,text
4B0W1X4C,,ART,370011000000000,
4B0W1X4C,,PRUF_DATUM,2007-08-29,dateTime
4B0W1X4C,,PRUF_ZYKL,72,
4B0W1X4C,,ZUSTANDSN,2.5,
4B0W1X4C,,BWNR,B115,
4B0W1X4C,,TEIL_BWNR,0,
4B0W1X4C,,ID_NR,B115    0,
4B0W1X4C,,BEARB_DAT,2007-10-10 08:50:05.000,dateTime
4B0W1X4C,,PRUF_NR,3,
4B0W1X4C,,IDENT,4B0W1X4C,
4B0W1X4C,,AMT,533,text
QI11B2HV,,ART,370012000000000,
QI11B2HV,,PRUF_DATUM,2016-08-23,dateTime
QI11B2HV,,PRUF_ZYKL,72,
QI11B2HV,,ZUSTANDSN,2.5,
QI11B2HV,,BEMERKUNG, ,text
QI11B2HV,,BWNR,B115,
QI11B2HV,,TEIL_BWNR,0,
QI11B2HV,,ID_NR,B115    0,
QI11B2HV,,BEARBEITER,"Prüfer: Dipl.-Ing. Nücken, KKI",text
QI11B2HV,,BEARB_DAT,2016-11-09 07:49:30.000,dateTime
QI11B2HV,,PRUF_NR,0,
QI11B2HV,,IDENT,QI11B2HV,
QI11B2HV,,AMT,533,text
GA0VDUF5,,ART,370012000000000,
GA0VDUF5,,PRUF_DATUM,2022-06-25,dateTime
GA0VDUF5,,PRUF_ZYKL,72,
GA0VDUF5,,ZUSTANDSN,3.0,
GA0VDUF5,,BEMERKUNG, ,text
GA0VDUF5,,BWNR,B115,
GA0VDUF5,,TEIL_BWNR,0,
GA0VDUF5,,ID_NR,B115    0,
GA0VDUF5,,BEARBEITER,Prüfer: Dipl. Ing. Kurth + Sch,text
GA0VDUF5,,BEARB_DAT,2022-10-28 14:31:25.000,dateTime
GA0VDUF5,,PRUF_NR,0,
GA0VDUF5,,IDENT,GA0VDUF5,
GA0VDUF5,,AMT,533,text
GA0VDUF5,akt_pruf.csv,BWNR,B115,
GA0VDUF5,akt_pruf.csv,TEIL_BWNR,0,
GA0VDUF5,akt_pruf.csv,IBWNR,B115,
GA0VDUF5,akt_pruf.csv,ID_NR,B115    0,
GA0VDUF5,akt_pruf.csv,IDENT,GA0VDUF5,
GA0VDUF5,akt_pruf.csv,AMT,533,text
GA0VDUF5,akt_pruf.csv,PRUFTEXT,"Nicht geprüfte, nicht mit EP markierte Schäden: 36,41,42,46,71,101,139Wetter: Luft  19°, bewölkt und Schauer

Prüfung ohne Besichtigungsgerät

KS-Ingenieure GbR
Von-Heinsberg-Str. 20
41516 Grevenbroich
KS-Ingenieure@t-online.de







-------------------------------------------------        -------------------------------------------------------
                   Prüfer                                                                 Geschäftsbereichsleiterin









-------------------------------------------------
            Betriebsleitung",text
GA0VDUF5,akt_pruf.csv,ER_ZUSTAND,3.0,
GA0VDUF5,akt_pruf.csv,PRUEFER,Dipl. Ing. Kurth + Schneider,
GA0VDUF5,akt_pruf.csv,PRUFRICHT,in Bauwerksrichtung,
GA0VDUF5,akt_pruf.csv,EMPF_FIX,860071000000000,
GA0VDUF5,akt_pruf.csv,KONVERT,0,
GA0VDUF5,akt_pruf.csv,MAX_S,1,
GA0VDUF5,akt_pruf.csv,MAX_V,2,
GA0VDUF5,akt_pruf.csv,MAX_D,3,
GA0VDUF5,akt_pruf.csv,DAT_NAE_H,2025-12-31,dateTime
GA0VDUF5,akt_pruf.csv,ART_NAE_H,H,
GA0VDUF5,akt_pruf.csv,DAT_NAE_E,2028-12-31,dateTime
GA0VDUF5,akt_pruf.csv,BEARB_DAT,2022-10-28 14:31:25,dateTime
GA0VDUF5,akt_pruf.csv,BEARBEITER,SIBUSER,text
GA0VDUF5,akt_pruf.csv,ZN_UBERBAU,2.3,
GA0VDUF5,akt_pruf.csv,ZN_UNTBAU,2.4,
GA0VDUF5,akt_pruf.csv,ZN_VORSPAN,1.0,
GA0VDUF5,akt_pruf.csv,ZN_GRUEND,1.0,
GA0VDUF5,akt_pruf.csv,ZN_LAGER,2.4,
GA0VDUF5,akt_pruf.csv,ZN_FB_UBGK,1.8,
GA0VDUF5,akt_pruf.csv,ZN_ABDICHT,1.0,
GA0VDUF5,akt_pruf.csv,ZN_BELAEGE,2.0,
GA0VDUF5,akt_pruf.csv,ZN_KAPPEN,2.5,
GA0VDUF5,akt_pruf.csv,ZN_SCHUTZ,2.2,
GA0VDUF5,akt_pruf.csv,ZN_SONST,2.9,
GA0VDUF5,akt_pruf.csv,ER_SUBSTAN,3.0,
GA0VDUF5,akt_pruf.csv,SK_UBERBAU,2.3,
GA0VDUF5,akt_pruf.csv,SK_UNTBAU,2.4,
GA0VDUF5,akt_pruf.csv,SK_VORSPAN,1.0,
GA0VDUF5,akt_pruf.csv,SK_GRUEND,1.0,
GA0VDUF5,akt_pruf.csv,SK_LAGER,2.4,
GA0VDUF5,akt_pruf.csv,SK_FB_UBGK,1.8,
GA0VDUF5,akt_pruf.csv,SK_ABDICHT,1.0,
GA0VDUF5,akt_pruf.csv,SK_BELAEGE,1.0,
GA0VDUF5,akt_pruf.csv,SK_KAPPEN,2.3,
GA0VDUF5,akt_pruf.csv,SK_SCHUTZ,1.7,
GA0VDUF5,akt_pruf.csv,SK_SONST,2.9,
GA0VDUF5,akt_pruf.csv,OSA_NOTW,0,
MB0V539Q,,ART,860013427122000,
MB0V539Q,,DRINGLICHK,860043000000000,
MB0V539Q,,BEMERKUNG,Erneuerung der Schrauben der Schlauchschellen und der Befestigung der Entwässerungsleitung***,text
MB0V539Q,,BWNR,B115,
MB0V539Q,,TEIL_BWNR,0,
MB0V539Q,,BEARB_DAT,2019-11-06 14:32:30.000,dateTime
MB0V539Q,,BEARBEITER,SIBUSER,text
MB0V539Q,,ID_NR,B115    0,
MB0V539Q,,IDENT,MB0V539Q,
MB0V539Q,,AMT,533,text
MB0V539Q,,IBWNR,B115,
MB0V539Q,,AKTION,390011100000000,
MB0V539Q,,EMPF_FIX,860071000000000,
MB0V539Q,,EMPF_ID,6,
MB0V539Q,,UEBERB_OB,0,
MB0V539Q,,KATEGORIE,860083700000000,
ZX0ZBOYL,,ART,860013425200000,
ZX0ZBOYL,,DRINGLICHK,860043000000000,
ZX0ZBOYL,,BEMERKUNG,"Die Ober- und Ansichtsflächen der Kappen sollten mit einem geeigneten Ersatzsystem saniert werden.
***",text
ZX0ZBOYL,,BWNR,B115,
ZX0ZBOYL,,TEIL_BWNR,0,
ZX0ZBOYL,,BEARB_DAT,2014-02-12 16:30:02.999,dateTime
ZX0ZBOYL,,BEARBEITER,Jürgen Schallenberg,text
ZX0ZBOYL,,ID_NR,B115    0,
ZX0ZBOYL,,IDENT,ZX0ZBOYL,
ZX0ZBOYL,,AMT,533,text
ZX0ZBOYL,,IBWNR,B115,
ZX0ZBOYL,,AKTION,390011100000000,
ZX0ZBOYL,,EMPF_FIX,860071000000000,
ZX0ZBOYL,,EMPF_ID,3,
ZX0ZBOYL,,DAUER_TAGE,0.0,
ZX0ZBOYL,,UEBERB_OB,0,
ZX0ZBOYL,,KATEGORIE,860083500000000,
4B0W1X08,,ART,860013422100000,
4B0W1X08,,MENGE,6.0,
4B0W1X08,,DRINGLICHK,860043000000000,
4B0W1X08,,BEMERKUNG,"Auf den Pfeilern Lager erneuern.
Schiefstellung der Lager auf den Widerlagern korrigieren. ***",text
4B0W1X08,,BWNR,B115,
4B0W1X08,,TEIL_BWNR,0,
4B0W1X08,,BEARB_DAT,2007-08-30 00:00:00.000,dateTime
4B0W1X08,,BEARBEITER,Elmar Holzbach,text
4B0W1X08,,ID_NR,B115    0,
4B0W1X08,,IDENT,4B0W1X08,
4B0W1X08,,AMT,533,text
4B0W1X08,,IBWNR,B115,
4B0W1X08,,AKTION,390011100000000,
4B0W1X08,,EMPF_FIX,860071000000000,
4B0W1X08,,AUSF_JAHR,0.0,
4B0W1X08,,EMPF_ID,2,
4B0W1X08,,DAUER_TAGE,0.0,
4B0W1X08,,UEBERB_OB,0,
4B0W1X08,,KATEGORIE,860083200000000,
ZX0ZMXSX,,ART,860013515000000,
ZX0ZMXSX,,DRINGLICHK,860043000000000,
ZX0ZMXSX,,BEMERKUNG,Der vorhandene Bewuchs sollte zum Schutz der Bauteile entfernt werden.***,text
ZX0ZMXSX,,BWNR,B115,
ZX0ZMXSX,,TEIL_BWNR,0,
ZX0ZMXSX,,BEARB_DAT,2014-02-12 16:37:54.999,dateTime
ZX0ZMXSX,,BEARBEITER,Jürgen Schallenberg,text
ZX0ZMXSX,,ID_NR,B115    0,
